tail_id,part_no,noun,nha_part_no,nha_noun,kit,goh,part_type,shop,mat,agency,arf_mcl_review,f48_no,die_no,die_type,die_status,die_agency,die_vendor,die_remarks,status_1,status_2,remarks_1
1342,1HB3-25LB23YZ,Clamp,NULL,NULL,Kit B,NULL,,,,ARF,21SM0582L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1343,1HB3-25GD65,Clamp,NULL,NULL,Kit B,NULL,,,,ARF,21SM0477L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1344,1HB3-25GD58,Clamp,NULL,NULL,Kit B,NULL,,,,ARF,21SM0544L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1345,1HB3-25GD19,Clamp,NULL,NULL,Kit B,NULL,,SM,,ARF,21SM0814L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1346,1HB3-25GD13.5,Clamp,NULL,NULL,Kit B,NULL,,,,ARF,18SM0535L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1347,DD-FC1-62021-101,Label,NULL,NULL,Kit B,NULL,,,,ARF,23PM0173N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1348,DD-FC1-06041-72,Label,NULL,NULL,Kit B,NULL,,,,ARF,23PM0172N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1349,QS101-110,Air Inlet Valve,NULL,NULL,Kit C,NULL,,TMS,,ARF,0,New Kit C 732 items,81-JF-17-141,NULL,NULL,NULL,NULL,NULL,Under Trial Test,Under Trial Test,
1350,HB4-121-3,Gasket,NULL,NULL,Kit C,NULL,,TMS,,ARF,23RP0400N,New Kit C 732 items,81-JF-17-171,NULL,NULL,NULL,NULL,NULL,MCL,MCL(DEC),
1351,3S32x1.5-J7,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,23RP0205N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1352,3S6.7X2.5-J7,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,23RP0145N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1353,3S9.3X2-J7,Seal Ring,NULL,NULL,Kit C,NULL,,TMS,,ARF,24RP0005N,New Kit C 732 items,81-F7-179,NULL,NULL,NULL,NULL,NULL,MCL,MCL (JAN),
1354,KJY-19-0021,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,MCL AL,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1355,NZ35-39-3-5080,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,23RP0144N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1356,NZ35-4.7-1.8-5080,Seal Ring,NULL,NULL,Kit C,NULL,,TMS,,ARF,0,New Kit C 732 items,81-JF-17-149,NULL,NULL,NULL,NULL,NULL,MCL,MCL (EXPECTED),under trial to mcl
1357,NZ35-47-3.5-5080,Seal Ring,NULL,NULL,Kit C,NULL,,R&P,,ARF,MCL AL,WLOGTF300120230020,81-JF-17-124,NULL,NULL,NULL,NULL,NULL,MCL,MCL (JAN),
1358,NZ35H-4.7-1.8-5080,Seal Ring,NULL,NULL,Kit C,NULL,,TMS,,ARF,0,New Kit C 732 items,81-JF-17-149,NULL,NULL,NULL,NULL,NULL,Under Trial Test,Under Trial Test,
1359,Q/3A4-93J1-14,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,MCL AL,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1360,QMO-69-J11,Seal Ring,NULL,NULL,Kit C,NULL,,TMS,,ARF,0,New Kit C 732 items,81-JF-17-130,NULL,NULL,NULL,NULL,NULL,Die under TF,Die MFG OK. (AL die),Die mfg completed. Check further status
1361,QDF10-013,Valve,NULL,NULL,Kit C,NULL,,TMS,,ARF,0,New Kit C 732 items,81-JF-17-199,NULL,NULL,NULL,NULL,NULL,Die under TF,Die Under Trial MFG,
1362,Q/346-74A-5X140,Bonding Jumper,NULL,NULL,Kit C,NULL,,,,ARF,21SM0553L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1363,YDT11-1003,Clip Lock,NULL,NULL,Kit C,NULL,,,,ARF,20SP0179N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1364,1.5X20GB91,Cotter Pin,NULL,NULL,Kit C,NULL,,,,ARF,15MS0201L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1365,GB91-0.8x10,Cotter Pin,NULL,NULL,Kit C,NULL,,,,ARF,19MS0478L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1366,GB91-1x10,Cotter Pin,NULL,NULL,Kit C,NULL,,,,ARF,19MS0478L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1367,HB1-203G-M4x14,Countersunk Head Screws,NULL,NULL,Kit C,NULL,,,,ARF,96MS0075L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1368,KJY8A-00-4,Diaphragm,NULL,NULL,Kit C,NULL,,PMC,QSN6.5-0.1BRONZESHEET0.14MM(LP),ARF,0,WLOGTF230520190043 ,,NULL,NULL,NULL,NULL,NULL,Part under TF,Part Under Trial Manufacturing,QSN6.5-0.1BRONZESHEET0.14MM(LP). Find out Drawing & how mat is being finalized. Form-017 is missing.Find sample on urgent basis
1369,FYX101-0003,Excluder,NULL,NULL,Kit C,NULL,,,,ARF,21DP0594N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1370,QS110-100,Exhaust Valve ,NULL,NULL,Kit C,NULL,,MS,,ARF,0,WLOGTF110520220103 ,,NULL,NULL,NULL,NULL,NULL,Under Trial Test,under Trial Test,
1371,A31-81X72X4,Felt,NULL,NULL,Kit C,NULL,,,,ARF,21SM0745N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1372,FYX102-0003,Felt,NULL,NULL,Kit C,NULL,,,,ARF,21DP0594N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1373,FYX102-0021,Felt Ring,NULL,NULL,Kit C,NULL,,,,ARF,22SM0082N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1374,Q/3A4-18-75,Felt Ring,NULL,NULL,Kit C,NULL,,,,ARF,22SM0081L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1375,HB4-57-119,Filter Seal,NULL,NULL,Kit C,NULL,,,,ARF,21RP0488L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1376,2775,Gasket,NULL,NULL,Kit C,NULL,,,,ARF,09SM0689L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1377,4701,Gasket,NULL,NULL,Kit C,NULL,,,,ARF,00SM1242N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1378,3DT-107,Gasket,NULL,NULL,Kit C,NULL,,,,ARF,23RP0149N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1379,3DT-111,Gasket,NULL,NULL,Kit C,NULL,,,,ARF,22RP0367N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1380,HB1-521GD10X14X1,Gasket,NULL,NULL,Kit C,NULL,,,,ARF,17SM0084L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1381,HB1-521GD10X14X1.2,Gasket,NULL,NULL,Kit C,NULL,,,,ARF,17SM0084L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1382,HB1-521GD10X14X1.4,Gasket,NULL,NULL,Kit C,NULL,,,,ARF,03SM0342L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1383,HB1-521GD-4X7X0.8,Gasket,NULL,NULL,Kit C,NULL,,,,ARF,00SM0975L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1384,HB1-521GD-5X8X0.8,Gasket,NULL,NULL,Kit C,NULL,,,,ARF,00SM1592L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1385,KJY8A-00-15,Gasket,NULL,NULL,Kit C,NULL,,,,ARF,22PM0037N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1386,QSF6A-009,Gasket,NULL,NULL,Kit C,NULL,,,,ARF,83SM0374L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1387,QSF6A-012,Gasket,NULL,NULL,Kit C,NULL,,,,ARF,82SM0448L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1388,HB4-56J6-138,Hyd Filter Yyl-19A Seal,NULL,NULL,Kit C,NULL,,,,ARF,21RP0014L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1389,HB4-53-67,Lead Seal,NULL,NULL,Kit C,NULL,,,,ARF,85SM0083L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1390,HB4-53-83,Lead Seal,NULL,NULL,Kit C,NULL,,,,ARF,85SM0083L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1391,5GB1024-76,Lock Washer,NULL,NULL,Kit C,NULL,,,,ARF,23PM0215L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1392,YZL26-0008,Lock Washer,NULL,NULL,Kit C,NULL,,,,ARF,0,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL (Del-Part Case inprogress),
1393,19X(z)-DG-103B-04,Locking Washer,NULL,NULL,Kit C,NULL,,,,ARF,22PM0537N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1394,19X(z)-RLB31A-01,Locking Washer,NULL,NULL,Kit C,NULL,,,,ARF,22PM0214N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1395,YZL25-1003,Locking Washer,NULL,NULL,Kit C,NULL,,,,ARF,0,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL (Del-Part Case inprogress),
1396,YZL26-0001,Locking Washer,NULL,NULL,Kit C,NULL,,,,ARF,22PM0240N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1397,YZL26-4001,Locking Washer,NULL,NULL,Kit C,NULL,,,,ARF,23PM0014N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1398,19X(Z)-YDT11A-1007,Locking Washer ,NULL,NULL,Kit C,NULL,,,,ARF,21PM0595N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1399,CLQ9-123,Oil Core,NULL,NULL,Kit C,NULL,,DP,,ARF,0,WLOGTF150820220001 ,,NULL,NULL,NULL,NULL,NULL,Part under TF,Part Under Trial Manufacturing,part is a loose string which is to be cut from raw materal roll. IPSGDP170720230048   FELT-104FELTROPE(LP) 
1400,YJ1-129,Pad,NULL,NULL,Kit C,NULL,,,,ARF,19RP0157N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1401,YJ1-136,Pad,NULL,NULL,Kit C,NULL,,,,ARF,19RP0158N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1402,J7M-W5505-271,Placard,NULL,NULL,Kit C,NULL,,,,ARF,99PF0245N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1403,Q/3A4-92-1,Plastic Ring,NULL,NULL,Kit C,NULL,,,,ARF,16RP0048L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1404,Q/3A4-42-26,Retainer Ring,NULL,NULL,Kit C,NULL,,,,ARF,14PM0278L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1405,6E8.967.000,Rivet,NULL,NULL,Kit C,NULL,,,,ARF,04MS0585L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1406,H2X11GB867-86-LY1,Rivet,NULL,NULL,Kit C,NULL,,,,ARF,03MS0788L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1407,2.5X10GB954-LY10,Rivit,NULL,NULL,Kit C,NULL,,,,ARF,02MS0032L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1408,A21-14x2J1,Rubber Gasket,NULL,NULL,Kit C,NULL,,,,ARF,19RP0058L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1409,A21-9x2.5J1-NF,Rubber Gasket,NULL,NULL,Kit C,NULL,,,,ARF,21RP0010L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1410,JT7-002,Rubber Gasket,NULL,NULL,Kit C,NULL,,,,ARF,01RP0094L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1411,L8-6100-503,Rubber Pad,NULL,NULL,Kit C,NULL,,,,ARF,19RP0449L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1412,19X(z)-48x2,Rubber Ring,NULL,NULL,Kit C,NULL,,,,ARF,22RP0540N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1413,3S8X1.8-J3,Rubber Ring,NULL,NULL,Kit C,NULL,,,,ARF,19RP0447L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1414,A21-15x2.3J1,Rubber Ring,NULL,NULL,Kit C,NULL,,,,ARF,19RP0059L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1415,A21-15x2.3J1-WF,Rubber Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0011L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1416,CYT11-126,Rubber Ring,NULL,NULL,Kit C,NULL,,,,ARF,22RP0467N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1417,DD-FC1-55123-2101,Rubber Ring,NULL,NULL,Kit C,NULL,,,,ARF,19RP0137L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1418,HB4-56J3-14,Rubber Ring,NULL,NULL,Kit C,NULL,,,,ARF,19RP0448L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1419,HB4-56J7-11,Rubber Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0251L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1420,HB4-56J7-40H,Rubber Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0003L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1421,HB4-56J7-5,Rubber Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0004L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1422,HB4-57J1-12,Rubber Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0254L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1423,Q/3A4-93J1-12,Rubber Ring,NULL,NULL,Kit C,NULL,,,,ARF,13RP0100L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1424,19X(Z)-DG-103B-02,Rubber Ring,NULL,NULL,Kit C,NULL,,TMS,FELT-104FELTROPE(LP),ARF,0,New Kit C 732 items,81-JF-17-165,NULL,NULL,NULL,NULL,NULL,Die under TF,Die Under Trial MFG,
1425,HB4-56J6-119,Rubber Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0506L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1426,CYT11-127,Rubber Washer,NULL,NULL,Kit C,NULL,,,,ARF,23RP0147N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1427,CYT11-128,Rubber Washer,NULL,NULL,Kit C,NULL,,,,ARF,23RP0148N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1428,DD-FC1-55123-2102,Safety Pin,NULL,NULL,Kit C,NULL,,,,ARF,21SP0616L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1429,DD-FC1-55177-3115,Safety Pin,NULL,NULL,Kit C,NULL,,,,ARF,21SP0662L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1430,KJY8A-30,Safety Valve,NULL,NULL,Kit C,NULL,,,,ARF,23PM0245N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1431,DD-FC1-41015-16,Screw,NULL,NULL,Kit C,NULL,,,,ARF,21MS0575L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1432,GB71M6X5-45,Screw,NULL,NULL,Kit C,NULL,,,,ARF,17MS0685L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1433,M2.5x3GB71-45,Screw,NULL,NULL,Kit C,NULL,,,,ARF,22MS0005L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1434,QZD-3X4,Screw,NULL,NULL,Kit C,NULL,,,,ARF,22MS0210N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1435,YY4-21,Seal Gasket,NULL,NULL,Kit C,NULL,,,,ARF,17RP0536N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1436,16D105-7-2-G,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,14RP0539L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1437,16D105-8-2-G,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,0,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL (Cap Del),
1438,16D105-9-2.2-G,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,MCL AL,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1439,19X(Z)-DG-34-01,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,22RP0172N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1440,1A4-7-13.6,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,85RP0001L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1441,1C8.370.103,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,19RP0418L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1442,1C8.370.112,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,19RP0419L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1443,3DT-110,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,22RP0057N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1444,3S10x1.3-J7,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,20RP0090L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1445,3S11.3x2-J7H,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0733N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1446,3S11.5x2-J7,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0036L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1447,3S12x2-J7,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0180N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1448,3S13X1.5-J7,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0083N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1449,3S2.3x1-J7,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0213N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1450,3S20X2.5-J7,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,MCL AL,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1451,3S25X2.5-J7,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,20RP0058N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1452,3S3.7x1.5-J7,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0211N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1453,3S30X2.5-J7,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0217N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1454,3S43X3-J7,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0249L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1455,3S50X3.6-J7,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0734N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1456,3S6.6x1.8-J7,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0830N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1457,3S7.4x2-J7,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0735N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1458,3S78X2.5-J7,Seal Ring,NULL,NULL,Kit C,NULL,,R&P,,ARF,0,WLOGTF060420230018 ,81-JF-17-104,NULL,NULL,NULL,NULL,NULL,Under Trial Test,Under Trial Test,
1459,3S9.2x1.9-J7,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0248L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1460,3S94X4-J7,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0831N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1461,3S9x1.5-J7,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0212N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1462,3S9x1.8-J7,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,20RP0088L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1463,452-209,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0128L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1464,8C112-5X2A,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,19RP0052L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1465,A21-8X2J1,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,20RP0285L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1466,DD-FC1-55156-8306,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,19RP0134L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1467,DD-FC1-55167-1102,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,19RP0133L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1468,DD-FC1-55167-2115,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21SP0662L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1469,FA3-25.5-1.2J1,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0337N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1470,FR227-0003,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21PM0824N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1471,GJB60-85/12,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0268L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1472,GJB60-85/20,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,17RP0593N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1473,HB4-56-29H,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0008N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1474,HB4-56J1-15H,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,19RP0486N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1475,HB4-56J1-16,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,19RP0390L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1476,HB4-56J6-20,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0084L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1477,HB4-56J6-24,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0012L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1478,HB4-56J7-105,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0033L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1479,HB4-56J7-107,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,20RP0017L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1480,HB4-56J7-108,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,19RP0391L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1481,HB4-56J7-114,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,20RP0091L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1482,HB4-56J7-17H,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,15RP0121L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1483,HB4-56J7-20,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0255L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1484,HB4-56J7-26,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0466L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1485,HB4-56J7-27,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0252L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1486,HB4-56J7-6,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0593L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1487,HB4-56J7-8,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,19RP0049L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1488,HB4-57-107(G401),Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,MCL G401,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL G401,
1489,HB4-57-116(G401),Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,MCL G401,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL G401,
1490,HB4-57-119(G401),Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,MCL G401,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL G401,
1491,HB4-57-142(G401),Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,24RP0013N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1492,HB4-57-18,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,MCL G401,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL G401,
1493,HB4-57-18(G401),Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,MCL G401,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL G401,
1494,HB4-57-20(G401),Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,MCL G401,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL G401,
1495,HB4-57-22 (G401),Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,24RP0006N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,MCL (JAN)
1496,HB4-57-22(G401),Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,24RP0006N,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1497,HB4-57J1-124,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0016L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1498,HB4-57J3-162,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0121L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1499,HB4-57J6-125,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0038L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1500,HB4-57J6-27,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,19RP0484L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1501,HB4-57J6-30,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0099L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1502,HB4-57J6-37,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0018L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1503,HB4-57J6-41,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0017L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
1504,HB4-57J6-47,Seal Ring,NULL,NULL,Kit C,NULL,,,,ARF,21RP0097L,,,NULL,NULL,NULL,NULL,NULL,MCL,MCL,
